Name,Value
GUI_cabinOverheatProtection,On
GUI_cameraFlip,false
GUI_cameraHardwareOK,false
GUI_cameraHardwarePowerOffRequest,false
GUI_cameraPowerRequest,false
GUI_canUseInternet,true
GUI_carColorOverride,
GUI_cdBoardTemp,56.000
GUI_cdDisplayTemp,0.000
GUI_cdProcTemp,67.000
GUI_centerDisplayDeviceState,Idle
GUI_centerDisplayTakeOverNow,false
GUI_centerDisplayVersion,develop/2019.16.1.1 #55519 (697c2ff on 2019-05-14) Built: 2019-05-15
GUI_chargeAveragePower,0.000
GUI_chargeCurrentRequest,32
GUI_chargeCurrentRequestMax,32
GUI_chargeEnableRequest,true
GUI_chargeLimitRequest,90
GUI_chargePortDoorRequest,false
GUI_chargePortUnlockRequest,false
GUI_chargeSessionActive,false
GUI_chargeSessionAlerts,GTW_d012_bdyMia,THC_d0021_RCCMActuator,GTW_w063_unknownMsg,GTW_w347_ethRxBufHighwater
GUI_chargeSessionChargerType,
GUI_chargeSessionIdealEnergyAdded,0.000
GUI_chargeSessionIdealStartEnergy,50.998
GUI_chargeSessionMaxCurrent,0.000
GUI_chargeSessionMaxPower,0.000
GUI_chargeSessionPhases,1
GUI_chargeSessionStartSOE,67.737
GUI_chargeSessionStartTime,Fri May 31 06:46:48 2019
GUI_chargeToMaxRangeRequest,false
GUI_chargeUnits,Energy
GUI_chgResetRequest,false
GUI_childLockRequest,false
GUI_cidSquashfsError,false
GUI_cidStorageRunningLow,false
GUI_closeAllOnRKELockRequest,false
GUI_closeAllRequest,None
GUI_clusterCamAngle,21.000
GUI_clusterCamDistance,12.000
GUI_clusterCamHeight,7.000
GUI_clusterCamPerspective,5.200
GUI_coastToCoast,false
GUI_comfortMode,false
GUI_confirmZeroSpeed,SNA
GUI_connNetStats,Total=[1115870, 6755972], Map=[-10=462,0],[-14=117,31],[-16=4695,141],[PreferCell-4=125525,167413],[PreferCell-5=587450,1121560],[PreferCell-6=4692,94400],[PreferCell-10=3546,1800971],[PreferCell-14=73297,2509916],[PreferCell-15=14996,1014820],[PreferCell-16=300609,46703],[PreferNone-4=481,17]
GUI_connectivityEnabled,true
GUI_continuousHornRequest,false
GUI_courtesyLightingRequest,true
GUI_creepModeNotification,None
GUI_cruiseSpeedRequest,None
GUI_csaSource,Spline
GUI_currentMediaSources,
GUI_curvSpeedAdaptDisable,false
GUI_curvatureDatabaseOnly,false
GUI_darkRims,false
GUI_dasDebugOn,false
GUI_dasDeveloper,false
GUI_dasResetRequest,false
GUI_dashCamState,<invalid>
GUI_dayMode,false
GUI_dayModeMapType,Road
GUI_dayModeOverride,true
GUI_daytimeRunningLightsRequest,true
GUI_ddmResetRequest,false
GUI_defrostMode,Off
GUI_developerMode,false
GUI_diagnosticMode,false
GUI_dipMirrorsOnReverseRequest,true
GUI_disableAntiClunkRequest,false
GUI_disableAutosteerRestrictions,false
GUI_disableChargerRoutingForTrip,false
GUI_disableGoogleServices,false
GUI_disableNoaFailsafes,false
GUI_displayHardwareOK,true
GUI_displayedMaxSpeedToReachDestination,0.000
GUI_distanceUnits,Kilometers
GUI_dogModeNotification,false
GUI_domeLightRequest,Auto
GUI_donNotification,None
GUI_donNotificationString,
GUI_doneInitialHomeSync,true
GUI_doorMoodLightingRequest,true
GUI_dragStripModeRequest,Off
GUI_driveModeRequest,<invalid>
GUI_driveNoteNotification,false
GUI_driveOnNavEnabledForTrip,false
GUI_driveOnNavEnabledForTripDefault,false
GUI_driveRailRequest,false
GUI_driveStartPredictorAccuracy,0.000
GUI_driveStartPredictorTrained,false
GUI_driveStartPredictorValid,true
GUI_driverDisplayDeviceState,Idle
GUI_dstOffset,3600
GUI_dtcCount,0
GUI_easyEntryEnabled,true
GUI_easyEntryRequest2C,None
GUI_easyEntryRequest2L,None
GUI_easyEntryRequest2R,None
GUI_easySelfParkAllowed,false
GUI_easySelfParkEnabled,false
GUI_eggWotMode,Off
GUI_emmcFTLErrorCount,0
GUI_emmcFirmwareVersion,
GUI_emmcStatus,
GUI_enableAutoWipers,false
GUI_enableBlindSpotWarningChime,true
GUI_enableBrakeLightPulse,false
GUI_enableCreepTorqueRequest,false
GUI_enableDisplayKeepAlive,false
GUI_enableFSDFunctions,false
GUI_enableMapStops,false
GUI_enableNavRouteCSA,false
GUI_enableNextGenACC,true
GUI_enableSleep,true
GUI_enableSleepDelayRequest,false
GUI_enableSpeedLimitRequest,true
GUI_enableStopWarning,true
GUI_enableTraffic,true
GUI_enableTripPlanning,true
GUI_enableVisionStops,false
GUI_energyChartRange,Long
GUI_energyCurrentExpectedDestinationEnergy,0.000
GUI_energyCurrentHindsightEnergy,0.000
GUI_energyCurrentInitiallyPredictedEnergy,0.000
GUI_energyLimitPercent,100.000
GUI_energyRangeAveraged,true
GUI_energyTripPlanningActive,false
GUI_entertainmentSource,0
GUI_entertainmentVolume,2.667
GUI_espModeRequest,None
GUI_euRadioDABAFEnabled,true
GUI_euRadioDABEnabled,true
GUI_euRadioDABSettingAF,true
GUI_euRadioDABSettingTraffic,true
GUI_euRadioDABTrafficEnabled,true
GUI_euRadioFMAFEnabled,true
GUI_euRadioFMRegEnabled,true
GUI_euRadioFMSettingAF,true
GUI_euRadioFMSettingRegional,true
GUI_euRadioFMSettingTraffic,true
GUI_euRadioFMTrafficEnabled,true
GUI_exceptionListEnable,true
GUI_expectedRoundTripEnergyPercent,0
GUI_expectedTripEnergyPercent,0
GUI_factoryMode,false
GUI_factoryModeLimitOverride,false
GUI_factoryReset,None
GUI_factorySummon,false
GUI_factorySummonHeartbeat,0
GUI_falconDoorDriverRequest,None
GUI_falconDoorGeofenceHeight,0
GUI_falconDoorPassengerRequest,None
GUI_falconQuickOpenDefaultRequest,false
GUI_falseTouchCounter,23
GUI_fartOnSteeringButton,false
GUI_fastChargeTrialExpiration,
GUI_featureConfig,{delivered:true,rob_actuation_enabled:true,selfpark:{countries:{chn:{easy-summon:true},hkg:{allowed:false},kor:{easy-summon:true},mex:{easy-summon:true},usa:{easy-summon:true}}},supercharger:{credits_remaining:0},telemetry:{records:{D10:{send:false},M:{send:false},UI2:{send:false}}},tesla_owned:false,ulc_without_confirm:false}
GUI_fisheyeCameraDisable,false
GUI_followNavRouteEnable,false
GUI_forceDeepSleep,false
GUI_forksEnable,false
GUI_forwardCollisionSensitivity,Default
GUI_fpgaResetRequest,false
GUI_freeSuperchargerEnergyRemaining,0.000
GUI_frontDoorDriverRequest,None
GUI_frontDoorPassengerRequest,None
GUI_frontFogRequest,false
GUI_frontTrunkChime,false
GUI_frontTrunkPopupClosed,false
GUI_frontTrunkRequest,false
GUI_fuseHPPDisable,false
GUI_fuseLanesDisable,false
GUI_fuseVehiclesDisable,false
GUI_gameStats,{asteroid:{count:2},missile:{count:4}}
GUI_gamesFound,
GUI_globalUnlockOnRequest,true
GUI_gloveboxRequest,false
GUI_googleWifiAccessCounter,0
GUI_handsOnRequirementDisable,false
GUI_headlightLevelRequest,0
GUI_holidayPartyState,0
GUI_homeAddressJson,
GUI_homeLocation,(59.623359 N, 10.394866 E)
GUI_homelinkNearby,false
GUI_hornRequest,false
GUI_hovEnabled,false
GUI_hvacACOnRequest,false
GUI_hvacAutoRequest,On
GUI_hvacDriverTempRequest,21.000
GUI_hvacEcoRequest,false
GUI_hvacFanSpeedRequest,0
GUI_hvacFanSpeedRequestForIC,0
GUI_hvacIntakeRequest,Fresh
GUI_hvacLeftTempRequest,22.000
GUI_hvacLeftTempRequestForIC,22.000
GUI_hvacManualACOnRequest,false
GUI_hvacManualBlowerRequest,false
GUI_hvacManualBlowerRequestForIC,0
GUI_hvacManualIntakeRequest,false
GUI_hvacManualRearFanRequest,false
GUI_hvacManualRearPowerRequest,false
GUI_hvacManualRearTempRequest,false
GUI_hvacManualVentRequest,false
GUI_hvacOnRequest,true
GUI_hvacOnRequestForIC,true
GUI_hvacPassengerTempRequest,21.000
GUI_hvacRearAutoRequest,On
GUI_hvacRearDefrostRequest,false
GUI_hvacRearFanSpeedRequest,1
GUI_hvacRearOnRequest,false
GUI_hvacRearTempRequest,22.500
GUI_hvacRightTempRequest,22.000
GUI_hvacRightTempRequestForIC,22.000
GUI_hvacSyncRequest,Driver
GUI_hvacSyncRequestForIC,1
GUI_hvacUseModeledDuctTemp,false
GUI_hvacVentModeRequest,Face
GUI_icPolyToDraw,VirtualLane
GUI_icSquashfsError,false
GUI_icStorageRunningLow,false
GUI_inSuperchargerGeofence,false
GUI_indicatorsReady,true
GUI_inrixTrafficActive,false
GUI_inrixTrafficRecordingToFile,
GUI_intelligentSpeedAssistChiming,false
GUI_intelligentSpeedOffset,0.000
GUI_intrusionSensorOnRequest,false
GUI_ionizerOnRequest,false
GUI_isCarInChina,false
GUI_isDelivered,true
GUI_isDevelopmentCar,false
GUI_isEarlyAccess,false
GUI_isSuperchargerSessionFeeFinal,false
GUI_isSuperchargerSessionSocLimited,false
GUI_isUncommandedManuever,false
GUI_keepClimateOn,Off
GUI_keyPollRequest,false
GUI_keylessDrivingEnabled,true
GUI_laneAssistLevel,Default
GUI_language,English
GUI_lastCalendarUpdate,
GUI_lastDriveNote,
GUI_lastFactoryReset,
GUI_lastFeatureConfigUpdate,1559265433
GUI_lastPlayedGame,missile
GUI_lastSelfParkError,<invalid>
GUI_lastTouchTime,1559280597
GUI_lastTrackElapsedTime,0
GUI_leftPillarCameraDisable,false
GUI_leftRepeaterCameraDisable,false
GUI_lightSwitchRequest,Auto
GUI_locale,en_NO
GUI_localizerSetting,HMM
GUI_lockRequest,None
GUI_logFlushRequest,false
GUI_logLocationData,false
GUI_logMapTouches,false
GUI_logPrivateData,false
GUI_logPullsEnabled,true
GUI_lssEmergencyLaneKeepActive,false
GUI_lssEmergencyLaneKeepEnabled,false
GUI_lssEmergencyLaneKeepType,None
GUI_lssEscalatedLaneKeepAssist,false
GUI_lssLaneKeepAlarm,false
GUI_magicLockRequest,true
GUI_mainCameraDisable,false
GUI_managedHomeChargingCurrentRequest,0
GUI_managedHomeChargingLocation,@invalid
GUI_managedHomeChargingStartDateTime,
GUI_managedHomeChargingState,Off
GUI_managedHomeChargingVector,
GUI_manualLanguage,Norwegian
GUI_manualSpeedLimit,49.710
GUI_mapCenterLat,0.000
GUI_mapCenterLon,0.000
GUI_mapHeadingUp,false
GUI_mapLightLeftRequest,None
GUI_mapLightRightRequest,None
GUI_mapMagnification,Medium
GUI_mapShowDestinationInfo,false
GUI_mapTrack,true
GUI_mapType,Road
GUI_mapUpdateAvailable,false
GUI_mapUpdateInProgress,false
GUI_mapZoom,14
GUI_maxRangeChargeCounter,0
GUI_maxRegenBrakingRequest,false
GUI_maxSpeedToReachDestination,0.000
GUI_mediaCurrentStatus,HasCurrent
GUI_mediaDelayed,false
GUI_mediaNowPlayingSource,12
GUI_mediaPlaybackStatus,Stopped
GUI_mediaPlayerStatus,
GUI_memorySeatRecallRequest,0
GUI_memorySeatSaveRequest,0
GUI_memorySeatStopRequest,false
GUI_menuSelectedRightWheelFunction,AllContacts
GUI_mirrorFoldRequest,Idle
GUI_mirrorGeofenceActive,false
GUI_mirrorGeofenceNotification,false
GUI_mobileAccessEnabled,true
GUI_motorMode,Normal
GUI_mppBias,25
GUI_muteAudioRequest,false
GUI_muteNavVolume,true
GUI_muteRadioRequest,true
GUI_narrowCameraDisable,false
GUI_navAudioVolume,3.000
GUI_navDestinationDBId,0
GUI_navDestinationLocationName,
GUI_navLanguage,English
GUI_navMapFileState,Idle
GUI_navMapsUpdated,false
GUI_navMountStatus,Succeeded
GUI_navTripPlanId,f149db4896fc4e64923ba3481701411f
GUI_navVehicleCountry,NOR
GUI_navVoiceLanguageRequested,12
GUI_navVoiceNameRequested,Mette
GUI_navigationEngine,TeslaMaps
GUI_navigationMapDataMissing,false
GUI_navigationMapEverSuccessful,true
GUI_navigationMapWrongRegion,false
GUI_neverSleep,false
GUI_nextPredictedDrive,
GUI_nightModeMapType,Road
GUI_noSearchWarning,false
GUI_noaEverywhere,false
GUI_notOnPrivateProperty,false
GUI_nowPlayingAlbum,Messed Up
GUI_nowPlayingArtist,iamsimon
GUI_nowPlayingBuffer,100.000
GUI_nowPlayingDuration,175000
GUI_nowPlayingElapsed,0
GUI_nowPlayingImageHash,https://i.scdn.co/image/7314b0c88dad74f4d3faf69e6abebec5738b1b8e-280x280nocropnocircnomasknosave
GUI_nowPlayingStation,Sommerhits 2019
GUI_nowPlayingTitle,Messed Up
GUI_optimizedRoutingThreshold,0
GUI_overpaintedUltrasonicSensors,false
GUI_parkAssistChimeRequest,true
GUI_parkAssistMuteRequest,false
GUI_parkAssistOnRequest,true
GUI_parkBrakeRequest,false
GUI_parkBrakeTelltaleOverride,false
GUI_parrotFailed,false
GUI_parrotResetRequest,false
GUI_passengerAirbagOffRequest,false
GUI_passengerPresent,false
GUI_passiveEntryEnabled,false
GUI_pausedDueToUIMode,false
GUI_pdmResetRequest,false
GUI_pedalMapRequest,Normal
GUI_pedalSafetyDisable,false
GUI_pedestrianWarningMuteRequest,false
GUI_performanceDemoMode,false
GUI_performanceDemoRequest,Max
GUI_phoneCallsChanged,0
GUI_phoneContactsChanged,1
GUI_phoneContactsDisplayFormat,FirstNameFirst
GUI_phoneContactsEnabled,false
GUI_phoneContactsSortOption,LastName
GUI_phoneCountry,NO
GUI_phoneSettingsChanged,11
GUI_phoneVolume,5.333
GUI_phonebookHashLastContactChange,
GUI_playAutosteerChimes,true
GUI_powerLimitRequest,31
GUI_powerOffRailsRequest,false
GUI_preferredZoomHighway,12.000
GUI_preferredZoomResidential,15.000
GUI_premiumNavigation,true
GUI_profilePositions,{}
GUI_radarDisable,false
GUI_radioAMseconds,0
GUI_radioDABseconds,0
GUI_radioFMseconds,0
GUI_radioXMseconds,0
GUI_rangeDisplay,Ideal
GUI_rangeModeRequest,false
GUI_rearFogRequest,false
GUI_rearSeatPositionRequest,None
GUI_rearSeatsPopupClosed,false
GUI_rearSeatsUnlatchedWarning,false
GUI_rearTrunkRequest,None
GUI_rearWindowLockRequest,false
GUI_redLightStopSignOnRequest,false
GUI_regenChangedAlert,false
GUI_regulatorySpeedLimit,120.000
GUI_reloadMapOnConnectivity,true
GUI_reloadMapTileToggle,false
GUI_remainingWeightedRMSSpeed,0.000
GUI_remoteAccPowerRequest,false
GUI_remoteHomelinkRequest,0
GUI_remoteMediaControlEnabled,true
GUI_remoteServiceAlert,false
GUI_remoteServiceAlertCode,0x0
GUI_remoteSoftwareUpdateRequest,false
GUI_remoteStartRequest,false
GUI_rerouteAroundTraffic,true
GUI_rightPillarCameraDisable,false
GUI_rightRepeaterCameraDisable,false
GUI_roadCheckDisable,false
GUI_romanceMode,false
GUI_savedRightWheelFunction,RecentContacts
GUI_schedulePreconditionCabinRequest,false
GUI_schedulePreconditionPackRequest,false
GUI_scheduleWakeupDateTimeRequest,Thu Jan 1 01:00:00 1970
GUI_scheduledApTrialGwUpdateDateTime,
GUI_scheduledApTrialOvernightTime,8834
GUI_scheduledChargePending,false
GUI_scheduledChargingStartDateTime,
GUI_scheduledChargingStartTime,
GUI_scheduledUpdateFailToStartReason,
GUI_screenCleaningMode,false
GUI_scrollWheelMode,0
GUI_scwVizDeadZone,450.000
GUI_scwVizLowPassFilterFactor,1.000
GUI_scwVizLowPassFilterResetThreshold,520.000
GUI_scwVizMedianFilterResetThreshold,520.000
GUI_scwVizMedianFilterSize,1
GUI_seatCoolingRequestLeft,0
GUI_seatCoolingRequestRight,0
GUI_seatHeaterRequest3rdRowLeft,0
GUI_seatHeaterRequest3rdRowRight,0
GUI_seatHeaterRequestCenterRear,0
GUI_seatHeaterRequestLeft,0
GUI_seatHeaterRequestLeftRear,0
GUI_seatHeaterRequestLeftRearBack,0
GUI_seatHeaterRequestRight,0
GUI_seatHeaterRequestRightRear,0
GUI_seatHeaterRequestRightRearBack,0
GUI_seatInstallRequest,false
GUI_seatbeltReminderMuted2C,false
GUI_seatbeltReminderMuted2L,false
GUI_seatbeltReminderMuted2R,false
GUI_secResetRequest,false
GUI_seeYouHomeLightingRequest,false
GUI_selfParkActivation,None
GUI_selfParkActive,false
GUI_selfParkAllowNarrowGarages,false
GUI_selfParkAllowed,true
GUI_selfParkDisabled,false
GUI_selfParkEnabled,false
GUI_selfParkHomelinkButton,0
GUI_selfParkPrivateOnly,false
GUI_selfParkRequest,<invalid>
GUI_selfParkStartRequest,false
GUI_selfParkState,Disabled
GUI_selfParkTune,4
GUI_selfparkAutoHomelink,false
GUI_sendClipTelemetry,false
GUI_sentryModeDefaultRequest,false
GUI_sentryModeEndedLowSOCTrigger,false
GUI_sentryModeExcludeFavorite,false
GUI_sentryModeExcludeHome,false
GUI_sentryModeExcludeWork,false
GUI_sentryModeIncidentCount,0
GUI_sentryModePanicked,false
GUI_sentryModeState,Off
GUI_serviceMode,false
GUI_shouldRecommendHome,false
GUI_shouldRecommendWork,false
GUI_shouldShowPointOfNoReturn,true
GUI_shouldShowSecondPointOfNoReturn,true
GUI_showCalendarSetting,Morning
GUI_showChademoChargers,false
GUI_showCluster,false
GUI_showCommuteAdvice,true
GUI_showCommuteAdviceWhenFasterRoute,true
GUI_showDestinationChargers,false
GUI_showFrameMeter,false
GUI_showMultipleLeadVehicles,false
GUI_showNoConnectivityMessaging,false
GUI_showRecentChargers,false
GUI_showStopLightWarning,false
GUI_showSuperchargers,true
GUI_showTrafficIncidents,true
GUI_showroomMode,false
GUI_sideCollisionAvoidanceOnRequest,true
GUI_skin,default
GUI_slackerTier,NoLoginYet
GUI_sleepAtNight,false
GUI_sleepDelayRequest,3600
GUI_sleepStayOnline,false
GUI_sleepTestingRequest,false
GUI_smVoiceRecState,
GUI_smartPreconditionDailyFailureCount,0
GUI_smartPreconditionDailySuccessCount,0
GUI_smartPreconditionTotalFailureCount,2
GUI_smartPreconditionTotalSuccessCount,0
GUI_smartPreconditioningActive,false
GUI_smartPreconditioningEnabled,false
GUI_smartSeatSwitchDriverRequest,Lumbar
GUI_smartSeatSwitchPassengerRequest,Lumbar
GUI_smartSummonHeadingDegrees,0.000
GUI_smartSummonLastAbortReason,Unknown
GUI_smartSummonLastUnavailableReason,Unknown
GUI_smartSummonLeashProximityMeters,0.000
GUI_smartSummonLeashTravelMeters,0.000
GUI_smartSummonPolylinePath,
GUI_smartSummonState,Unknown
GUI_smartSummonTimeUntilReady,0.000
GUI_smoothGPSUpdates,true
GUI_softwareInstallPopupStatus,None
GUI_softwareUpdateAvailable,false
GUI_softwareUpdateDownloadAttemptCurrent,0
GUI_softwareUpdateDownloadAttemptsMax,0
GUI_softwareUpdateDuration,45
GUI_softwareUpdateGatewayInProgress,false
GUI_softwareUpdateInProgress,false
GUI_softwareUpdateInstallStartTime,
GUI_softwareUpdateIsMapUpdate,false
GUI_softwareUpdateLastAsk,
GUI_softwareUpdateMapDownload,Idle
GUI_softwareUpdateMapDownloadProgress,0
GUI_softwareUpdatePackageDownloadProgress,0
GUI_softwareUpdatePrimaryDownload,Idle
GUI_softwareUpdateProgram,General
GUI_softwareUpdateProgress,0
GUI_softwareUpdateScheduled,false
GUI_softwareUpdateSecondaryDownload,Idle
GUI_softwareUpdateStatus,Succeeded
GUI_softwareUpdateStealthSchedule,
GUI_softwareUpdateTimeOfDay,00:00:00
GUI_softwareUpdateUndismissable,false
GUI_softwareUpdateVersion,
GUI_softwareUpdateWifiWait,false
GUI_sortPlaceResultsByDistance,true
GUI_soundHornOnLock,false
GUI_source3D,ZFromPrediction
GUI_speedAssistLevel,Default
GUI_speedAssistSource,Default
GUI_speedLimitMode,true
GUI_speedLimitModePassword,1310
GUI_speedLimitModeRequest,true
GUI_speedLimitModeSoftWarning,false
GUI_speedLimitModeSurpassWarning,0
GUI_speedLimitModeUISpeed,78.000
GUI_speedLimitRequest,78.000
GUI_spoilerCalibrationRequest,false
GUI_spoilerRequest,Auto
GUI_spotifyEnableOverride,false
GUI_steeringModeRequest,Standard
GUI_steeringWheelControlsMode,Normal
GUI_steeringWheelHeaterRequest,false
GUI_steeringWheelLightingRequest,false
GUI_stopAndGo,false
GUI_stopRailsAnd12VSupportRequest,false
GUI_summonEntryType,Straight
GUI_summonExitType,Straight
GUI_summonReverseDist,25
GUI_sunroofActionRequest,None
GUI_sunroofActionRequestForIC,0
GUI_sunroofOverrideRequest,false
GUI_sunroofOverrideRequestForIC,false
GUI_sunroofPositionRequest,0
GUI_sunroofPositionRequestForIC,0
GUI_sunroofSpeedAlert,false
GUI_superchargerIdleFees,0.000
GUI_superchargerSessionFee,0.000
GUI_superchargerSessionFeeCurrency,
GUI_superchargerSessionLocation,
GUI_superchargerSessionSecondsHigh,0
GUI_superchargerSessionSecondsLow,0
GUI_superchargerSessionStartTime,
GUI_suppressEarlyUpdatePopup,false
GUI_suppressSoftwareUpdatePopup,false
GUI_suspensionGeofenceActive,false
GUI_suspensionGeofenceNotification,false
GUI_suspensionLevelRequest,None
GUI_suspensionLoweringRequest,<invalid>
GUI_suspensionLoweringSpeed,100
GUI_suspensionVeryLowRequest,false
GUI_tDialogflow,false
GUI_tapAnimation,false
GUI_tdsMode,false
GUI_telemetryAgreementVersion,4
GUI_temperatureUnits,Celsius
GUI_tempsInCluster,false
GUI_teslaLocation,None
GUI_testScheduledPrecondition,false
GUI_tileBranch,Live
GUI_tileQuality,Default
GUI_timeZoneId,Europe/Oslo
GUI_timeZoneName,Central European Summer Time
GUI_timeZoneOffset,3600
GUI_tirePressureUnits,Psi
GUI_todaysEventsLastShown,Thu May 30 09:22:47 2019
GUI_torqueLimitRequest,63
GUI_touchDriverError,0
GUI_towModeRequest,None
GUI_tpmsAutoLearnRequest,false
GUI_tpmsWheelSizeRequest,19
GUI_trackMode,false
GUI_tractionControlModeRequest,Normal
GUI_trafficRoutingThreshold,5
GUI_trailerMode,false
GUI_transportMode,false
GUI_transportModeSleepTestRequest,false
GUI_trialCar,false
GUI_triggerCurrentDestNotificationPopup,0
GUI_triggeredNearbyHomelinkName,
GUI_tripAName,Trip A
GUI_tripBName,Ownership
GUI_tripDisplayFlags,11
GUI_tripEnergyNotificationState,<invalid>
GUI_tripPlanChargingTargetPercent,0.000
GUI_trtId,0
GUI_ulcBlindSpotConfig,Aggressive
GUI_ulcNoStalkConfirmAlert,LaneChangeNotificationAll
GUI_ulcOffHighway,false
GUI_ulcSnooze,false
GUI_ulcSpeedConfig,Mild
GUI_ulcStalkConfirm,true
GUI_uncommandedManeuverActive,false
GUI_undertakeAssistEnable,false
GUI_unlockOnParkRequest,false
GUI_updatePreference,Standard
GUI_useBrowserCache,true
GUI_useNewMapview,false
GUI_userAdjustingBrightness,None
GUI_userChargeEnableRequest,false
GUI_userTrafficAgreement,true
GUI_utcOffset,7200
GUI_valetMode,false
GUI_valetModeSpeedLimit,70
GUI_validationLoop,false
GUI_vehicleName,Eevee
GUI_versionNumber,9.0
GUI_viewVideoMemoryMB,66.911
GUI_vinClipAssociation,false
GUI_visionSpeedConfig,Disabled
GUI_visionSpeedSlider,75
GUI_visualizeCuboids,false
GUI_voiceRecContactsListChanged,0
GUI_voiceRecNLPSecondaryStatus,
GUI_voiceRecNLPStatus,
GUI_voiceRecProcessingErrorMsg,
GUI_voiceRecSpeechIntensity,0
GUI_voiceRecTesting,false
GUI_walkUpUnlockRequest,false
GUI_winchModeRequest,None
GUI_windowPositionRequestDriverFront,0
GUI_windowPositionRequestDriverRear,0
GUI_windowPositionRequestPassengerFront,0
GUI_windowPositionRequestPassengerRear,0
GUI_windowRequestDriverFront,None
GUI_windowRequestDriverRear,None
GUI_windowRequestPassengerFront,None
GUI_windowRequestPassengerRear,None
GUI_wiperHeatRequest,false
GUI_wiperServiceRequest,false
GUI_workLocation,(59.910279 N, 10.766642 E)
HOMELINK_mode,Normal
HOMELINK_state,HwError
HOMELINK_transmitCount,0
HOMELINK_transmitTime,2
HVAC_aconStatus,false
HVAC_driverTempStatus,22.000
HVAC_fanStatus,0
HVAC_insideTemp,31.300
HVAC_intakeStatus,Fresh
HVAC_manualBlowerHotLimit,false
HVAC_manualDefoggingLimit,false
HVAC_manualModeHotLimit,false
HVAC_manualRangeModeHotLimit,false
HVAC_outsideTemp,16.000
HVAC_outsideTempForIC,16.000
HVAC_passengerTempStatus,22.000
HVAC_powerState,Off
HVAC_rearFanStatus,0
HVAC_systemNominal,true
HVAC_ventStatus,Face
HVAC_windshieldTemp,35.000
HZN_autosteerRestrictionChangeLocation,@invalid
HZN_currentBranchIsAutoparkEnabled,true
HZN_currentBranchIsAutosteerRestricted,false
HZN_currentBranchIsBidirectional,true
HZN_currentBranchIsControlledAccess,false
HZN_currentBranchIsPedalMisapplicationMitigationEnabled,false
HZN_currentBranchIsRadarOnlyBrakingTelemetryEnabled,false
HZN_currentBranchIsRamp,false
HZN_currentBranchIsSideCollisionAssistEnabled,false
HZN_currentBranchIsTunnel,false
HZN_currentBranchRoadClass,6
HZN_dasBranchTrigger,8397
HZN_nextBranchDistanceInMeters,0.000
HZN_nextBranchIsTunnel,false
HZN_nextBranchLocation,@invalid
HZN_nextBranchOffRampToLeft,false
HZN_nextBranchOffRampToRight,false
HZN_speedLimit,0
HZN_speedLimitUnits,Kilometers
ICMAP_3DMode,false
ICMAP_autoRefreshEnabled,false
ICMAP_autoZoomEnabled,false
ICMAP_centerGeoLocation,@invalid
ICMAP_current3DTiltAngle,0.000
ICMAP_currentRotationAngle,0.000
ICMAP_currentWidthMeters,0.000
ICMAP_dayMode,false
ICMAP_mapInitialized,false
ICMAP_mapScreenHeight,0
ICMAP_mapScreenWidth,0
ICMAP_mapVisible,false
ICMAP_vehicleScreenCoord,
ICNAV_availableVoices,
ICNAV_genGGA,
ICNAV_genGpsBearing,0.000
ICNAV_genGpsLatitude,0.000
ICNAV_genGpsLongitude,0.000
ICNAV_genGpsSpeedMph,0.000
ICNAV_genRMC,
ICNAV_genVTG,
ICNAV_gpsHDOP,0.000
ICNAV_gpsSatellitesInView,0
ICNAV_mapRelease,
ICNAV_mapSupplier,
ICNAV_mapVersion,
ICNAV_naviKernelVersion,
ICNAV_rawGpsBearing,0.000
ICNAV_rawGpsHDOP,0.000
ICNAV_rawGpsLatitude,0.000
ICNAV_rawGpsLongitude,0.000
ICNAV_rawGpsSatellitesInView,0
ICNAV_rawGpsSpeedMph,0.000
ICNAV_rawGpsTime,0.000
ICNAV_readyToRestart,false
IC_3DMode,false
IC_autoRefreshEnabled,false
IC_autoZoomEnabled,false
IC_clusterVersion,
IC_connNetStats,Total=[2884, 1658], Map=[PreferCell-4=2884,1658]
IC_dayMode,false
IC_displayState,0
IC_energyPopOver,<invalid>
IC_firmwareMismatch,false
IC_mapInitialized,false
IC_mapScreenHeight,0
IC_mapScreenWidth,0
IC_mapStartupTime,0
IC_mapVisible,false
IC_mcuHardwareIssue,false
IC_readyForDrive,false
IC_readyToRestart,false
IC_selectedLeftSideWindow,<invalid>
IC_selectedRightSideWindow,<invalid>
IC_speedAssistTickShowing,false
IC_viewVideoMemoryMB,0.000
IC_volumeControl,<invalid>
LIGHT_brakeCenter,Off
LIGHT_brakeLeft,Off
LIGHT_brakeRight,Off
LIGHT_corneringLeft,<invalid>
LIGHT_corneringRight,<invalid>
LIGHT_curveLeft,0
LIGHT_curveRight,0
LIGHT_drlLeft,Off
LIGHT_drlParkLeft,Off
LIGHT_drlParkRight,Off
LIGHT_drlRight,Off
LIGHT_frontFogLeft,Off
LIGHT_frontFogRight,Off
LIGHT_headlightLeft,Off
LIGHT_headlightLevel,0
LIGHT_headlightRight,Off
LIGHT_highBeamLeft,Off
LIGHT_highBeamRight,Off
LIGHT_lowBeamsOnlyForDRL,false
LIGHT_mapLightLeft,<invalid>
LIGHT_mapLightRight,<invalid>
LIGHT_parkingLeft,Off
LIGHT_parkingRight,Off
LIGHT_rearFogLeft,Off
